"","country","isocode","ison","region","language","date","id_gallup","wgt","patience","risktaking","posrecip","negrecip","altruism","trust","subj_math_skills","gender","age"
"19","Turkey","TUR",792,"Adana","Turkish",2012-03-06,7100800000019,0.325098489134586,0.137535244226456,0.96124666929245,-0.00092999468324706,0.225393429398537,-0.139952719211578,0.221113488078117,7,0,35
"20","Turkey","TUR",792,"Adana","Turkish",2012-03-06,7100800000020,0.325098489134586,-0.675697505474091,0.902289867401123,0.296727061271667,0.373535543680191,-0.139952719211578,0.585773646831512,8,0,39
"21","Turkey","TUR",792,"Adana","Turkish",2012-03-06,7100800000021,0.271782882091771,-0.675697505474091,-0.366795718669891,-0.893901109695435,0.373535543680191,-1.0739814043045,-0.143546685576439,5,0,20
"22","Turkey","TUR",792,"Adana","Turkish",2012-03-06,7100800000022,1.03922456859547,-0.675697505474091,0.13585276901722,0.594384133815765,0.373535543680191,0.794075906276703,0.585773646831512,7,1,25
"23","Turkey","TUR",792,"Adana","Turkish",2012-03-06,7100800000023,0.543565764207786,0.770049691200256,1.62705671787262,1.02774119377136,0.225393429398537,0.327061623334885,0.950433790683746,8,1,36
"24","Turkey","TUR",792,"Adana","Turkish",2012-03-06,7100800000024,0.325098489134586,0.610507488250732,1.88057887554169,0.959891140460968,0.373535543680191,-0.139952719211578,1.31509399414062,8,0,38
"25","Turkey","TUR",792,"Adana","Turkish",2012-03-07,7100800000025,1.38746759897458,-0.548159837722778,1.46086227893829,-0.366437017917633,-0.166605666279793,0.00766741577535868,0.585773646831512,9,1,45
"26","Turkey","TUR",792,"Adana","Turkish",2012-03-07,7100800000026,0.603550426308822,-0.675697505474091,-0.205423027276993,-0.00092999468324706,0.129678577184677,-0.840474188327789,-0.143546685576439,7,1,26
"27","Turkey","TUR",792,"Adana","Turkish",2012-03-07,7100800000027,0.271782882091771,-0.420622199773788,0.958213686943054,0.364577025175095,0.712881445884705,0.548491835594177,0.585773646831512,4,1,33
"28","Turkey","TUR",792,"Adana","Turkish",2012-03-07,7100800000028,0.274090153923531,-0.548159837722778,1.71218645572662,0.364577025175095,0.739207983016968,0.314984649419785,0.585773646831512,6,0,47
"29","Turkey","TUR",792,"Adana","Turkish",2012-03-09,7100800000029,0.721948822496216,-0.420622199773788,1.71218645572662,-0.366437017917633,0.495351076126099,-0.10908617079258,0.585773646831512,4,0,27
"30","Turkey","TUR",792,"Adana","Turkish",2012-03-09,7100800000030,0.45827965665382,-0.293084532022476,1.20953798294067,-0.00092999468324706,1.03549230098724,0.47468176484108,0.221113488078117,7,1,45
"31","Turkey","TUR",792,"Adana","Turkish",2012-03-08,7100800000031,0.271782882091771,-0.420622199773788,1.46086227893829,0.0669199526309967,0.939777433872223,0.47468176484108,0.585773646831512,5,1,26
"32","Turkey","TUR",792,"Adana","Turkish",2012-03-08,7100800000032,0.307943647308911,-0.420622199773788,-0.559163272380829,-0.298587083816528,-0.0447901301085949,-0.299649834632874,0.585773646831512,9,0,27
"33","Turkey","TUR",792,"Adana","Turkish",2012-03-08,7100800000033,0.294839577645482,0.302251398563385,1.96351063251495,0.662234127521515,0.251945912837982,-0.914284348487854,0.950433790683746,8,1,24
"34","Turkey","TUR",792,"Adana","Turkish",2012-03-08,7100800000034,0.271782882091771,-0.0220069419592619,2.21483492851257,0.296727061271667,0.320882350206375,-0.225839748978615,0.950433790683746,7,1,25
"35","Turkey","TUR",792,"Adana","Turkish",2012-03-08,7100800000035,0.603550426308822,-0.675697505474091,0.13585276901722,-0.00092999468324706,-0.367175072431564,-0.606967031955719,0.585773646831512,3,1,29
"36","Turkey","TUR",792,"Adana","Turkish",2012-03-08,7100800000036,0.442259366468223,-0.675697505474091,1.96351063251495,0.0669199526309967,-0.0708908140659332,-0.606967031955719,0.585773646831512,7,1,23
"37","Turkey","TUR",792,"Adana","Turkish",2012-03-08,7100800000037,0.721948822496216,0.33942985534668,1.96351063251495,1.32539820671082,-0.437015116214752,-0.139952719211578,1.31509399414062,10,0,34
"38","Turkey","TUR",792,"Adana","Turkish",2012-03-08,7100800000038,0.307943647308911,-0.675697505474091,1.96351063251495,0.364577025175095,0.225393429398537,-0.840474188327789,0.585773646831512,5,0,27
"39","Turkey","TUR",792,"Adana","Turkish",2012-03-08,7100800000039,2.13550650362959,0.227894440293312,1.96351063251495,0.296727061271667,0.225393429398537,-0.606967031955719,1.31509399414062,7,0,16
